ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20211029,62.6,65.9,62.2,65,4183,63.48□,62.01◆,63.01◆,64.48◆,3377□,5946◆,3630◆,4174◆
20211101,65.7,67.5,64.5,66.6,4993,63.68◆,62.57◆,63.10◆,64.58◆,3759◆,6138◆,3698◆,4108□
20211102,67.5,67.9,63.8,64.4,3292,64.14◆,63.13◆,63.15◆,64.71◆,3411□,6236◆,3739◆,4083□
20211103,65.7,67.8,65.1,66.1,4666,64.74◆,63.70◆,63.13□,64.89◆,3965◆,6417◆,3777◆,4081□
20211104,66.7,67,64.7,64.9,2162,65.40◆,64.19◆,62.98□,65.09◆,3859□,6441◆,3671□,4055□
20211105,66,71.3,65.8,70.1,20242,66.42◆,64.66◆,62.96□,65.36◆,7071◆,7304◆,3921◆,4194◆
20211108,72,75.9,70.3,75.9,27370,68.28◆,65.43◆,63.14◆,65.65◆,11547◆,8157◆,4320◆,4392◆
20211109,76,82,76,77.2,22155,70.84◆,66.28◆,63.35◆,65.92◆,15319◆,8780◆,4664◆,4538◆
20211110,77.8,79.9,75,76.1,12517,72.84◆,67.18◆,63.59◆,66.21◆,16889◆,9296◆,4840◆,4604◆
20211111,75.7,78.9,73.5,74.6,12281,74.78◆,67.88◆,63.79◆,66.47◆,18913◆,9662◆,5018◆,4678◆
20211112,76.5,77.5,72.8,73,7478,75.36◆,68.36◆,64.02◆,66.72◆,16360□,9821◆,5119◆,4711◆
20211115,74,75.3,72.6,73.2,4964,74.82□,68.54◆,64.21◆,66.94◆,11879□,9137□,5176◆,4709□
20211116,73.5,75.7,73.2,73.4,6430,74.06□,68.77◆,64.46◆,67.13◆,8734□,8725□,5262◆,4703□
20211117,71.9,72.5,69.3,71.5,6680,73.14□,68.96◆,64.66◆,67.28◆,7567□,8605□,5361◆,4705◆
20211118,72.5,74.5,72.2,73,7881,72.82□,69.23◆,64.79◆,67.44◆,6687□,8320□,5461◆,4712◆
20211119,73.8,74.8,71.4,72.6,5544,72.74□,69.50◆,64.90◆,67.56◆,6300□,8277□,5467◆,4706□
20211122,73.8,73.8,70.9,71.1,2202,72.32□,69.78◆,64.97◆,67.62◆,5748□,8233□,5435□,4647□
20211123,71.6,71.9,68.6,69.4,2288,71.52□,70.14◆,65.00◆,67.66◆,4919□,8096□,5432□,4549□
20211124,69.9,72.4,69.4,70.3,3484,71.28□,70.50◆,65.10◆,67.65□,4280□,8175◆,5460◆,4482□
20211125,70.8,77,70.8,75.8,11251,71.84◆,71.21◆,65.29◆,67.72◆,4954◆,8603◆,5629◆,4534◆
20211126,75,77.1,72.6,72.6,12253,71.84,71.59◆,65.45◆,67.81◆,6296◆,9007◆,5815◆,4609◆
20211129,69.6,70.9,66.5,70.4,5529,71.70□,71.78◆,65.51◆,67.86◆,6961◆,9034◆,5788□,4636◆
20211130,71.7,77.3,71.7,74.2,10254,72.66◆,72.27◆,65.66◆,67.88◆,8554◆,9382◆,5907◆,4667◆
20211201,73.7,75.7,72.1,74.9,5411,73.58◆,72.71◆,65.78◆,67.89◆,8940◆,9419◆,5967◆,4665□
20211202,74.4,76.8,73.5,74.4,8439,73.30□,73.19◆,65.90◆,67.89◆,8377□,9733◆,5873□,4705◆
20211203,74.9,76.5,74.1,74.3,5447,73.64◆,73.40◆,66.04◆,67.83□,7016□,8993□,5881◆,4714◆
20211206,72.1,72.2,70,71.5,4318,73.86◆,73.18□,66.19◆,67.75□,6774□,7840□,5887◆,4712□
20211207,71.5,72.2,70.5,70.5,2233,73.12□,72.84□,66.31◆,67.59□,5170□,6844□,5897◆,4699□
20211208,72.8,73.4,70.6,70.6,2916,72.26□,72.57□,66.42◆,67.41□,4671□,6364□,5926◆,4683□
20211209,71.6,72.8,70.8,71,1635,71.58□,72.39□,66.55◆,67.21□,3310□,5832□,5937◆,4631□
20211210,73,74.4,71.2,71.4,4702,71.00□,72.31□,66.71◆,67.08□,3161□,5693□,6001◆,4614□
20211213,72.6,73.8,71.6,71.8,2319,71.06◆,72.24□,66.86◆,67.02□,2761□,5561□,6025◆,4582□
20211214,71.3,71.7,70,70,1497,70.96□,72.07□,66.97◆,66.88□,2614□,5314□,6036◆,4560□
20211215,70,71.2,70,70.5,754,70.94□,72.02□,67.08◆,66.74□,2182□,5018□,6038◆,4525□
20211216,71.8,72.5,70.9,71.3,1774,71.00◆,71.93□,67.24◆,66.62□,2209◆,4713□,6048◆,4495□
20211217,71.4,71.9,70.4,70.5,1075,70.82□,71.83□,67.39◆,66.54□,1484□,4489□,6052◆,4472□
20211220,71.9,77.5,71.7,77.5,11610,71.96◆,72.15◆,67.66◆,66.55◆,3342◆,4960◆,6230◆,4537◆
20211221,82.1,82.4,78,81,39066,74.16◆,72.73◆,68.00◆,66.56◆,10856◆,6798◆,6863◆,4829◆
20211222,83,89.1,82.9,89.1,17518,77.88◆,73.67◆,68.52◆,66.67◆,14209◆,7500◆,7134◆,4953◆
20211223,93,98,90.4,91.2,45496,81.86◆,74.44◆,69.11◆,66.74◆,22953◆,9212◆,7870◆,5294◆
20211224,92.8,95,85.3,85.8,27004,84.92◆,75.10◆,69.57◆,66.80◆,28139◆,9950◆,8301◆,5489◆
20211227,85.6,86.7,81.3,81.6,10605,85.74◆,75.66◆,70.00◆,66.84◆,27938□,10204◆,8458◆,5559◆
20211228,82.6,85.4,81.5,81.5,11043,85.84◆,76.02◆,70.47◆,66.83□,22333□,10243◆,8620◆,5616◆
20211229,82.8,82.9,81,82.4,4888,84.50□,76.40◆,70.93◆,66.89◆,19807□,10217□,8684◆,5583□
20211230,81.2,82.4,78.4,78.8,6069,82.02□,76.62◆,71.33◆,66.98◆,11922□,10099□,8758◆,5587◆
20220103,78.3,79.9,77.9,78.8,3267,80.62□,76.84◆,71.63◆,67.09◆,7175□,9990□,8762◆,5590◆
20220104,79.1,79.7,78.2,78.6,2392,80.02□,77.20◆,71.93◆,67.23◆,5532□,9893□,8630□,5584□
20220105,79.7,84,79,82.5,10467,80.22◆,77.80◆,72.31◆,67.37◆,5417□,10305◆,8643◆,5654◆
20220106,80.6,81.7,79.6,79.8,4533,79.70□,78.26◆,72.67◆,67.50◆,5346□,10386◆,8682◆,5680◆
20220107,80.3,80.4,74.4,75.8,4727,79.10□,78.50◆,72.92◆,67.61◆,5077□,10540◆,8678□,5708◆
20220110,74.3,76.2,73.8,75.8,1977,78.50□,78.72◆,73.13◆,67.74◆,4819□,10404□,8639□,5709◆
20220111,75.1,75.7,70.6,71,3363,76.98□,78.68□,73.15◆,67.87◆,5014◆,10456◆,8385□,5711◆
20220112,73,74,71,72.2,2762,74.92□,78.79◆,73.21◆,67.98◆,3473□,10520◆,8186□,5712◆
20220113,73.8,74,72.3,72.3,1450,73.42□,78.88◆,73.28◆,68.10◆,2856□,10554◆,8059□,5713◆
20220114,71.3,71.9,69.1,70.2,2159,72.30□,78.82□,73.33◆,68.16◆,2342□,10574◆,7869□,5715◆
20220117,71.4,73.5,70.5,73.3,1564,71.80□,78.96◆,73.43◆,68.19◆,2260□,10598◆,7788□,5669□
20220118,72.6,73.6,71.4,71.6,1455,71.92◆,78.67□,73.53◆,68.23◆,1878□,10090□,7761□,5638□
20220119,70.3,71.4,70.2,70.9,1000,71.66□,78.16□,73.68◆,68.28◆,1526□,8187□,7694□,5622□
20220120,71.7,71.7,70.4,70.9,892,71.38□,77.25□,73.81◆,68.36◆,1414□,7356□,7677□,5614□
20220121,70.3,70.9,67.8,68,1728,70.94□,76.09□,73.91◆,68.42◆,1328□,5167□,7661□,5621◆
20220124,65.5,68,63.5,68,2576,69.88□,75.20□,73.96◆,68.48◆,1530◆,3946□,7634□,5632◆
20220125,66.8,68.1,64.8,64.8,1697,68.52□,74.36□,73.93□,68.52◆,1579◆,3501□,7579□,5639◆
20220126,64.2,65.9,64.2,64.8,1070,67.30□,73.53□,73.94◆,68.55◆,1593◆,3002□,7542□,5641◆
