ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20201110,34.35,36.5,34.35,34.5,13521,37.07□,40.99□,52.09□,34.31◆,47926□,49833◆,27716◆,19852◆
20201111,34.55,35.5,32,32.05,11628,35.75□,39.75□,51.89□,34.53◆,36836□,48624□,27823◆,19911◆
20201112,31.1,31.1,28.85,28.85,15630,34.12□,38.46□,51.55□,34.73◆,21779□,47974□,27932◆,20017◆
20201113,26.05,29.8,26.05,29.45,16655,32.57□,37.25□,51.15□,34.92◆,13019□,47477□,28101◆,20073◆
20201116,30.85,30.9,29.6,30.75,10794,31.12□,36.24□,50.68□,35.13◆,13646◆,46642□,28199◆,20074◆
20201117,28.6,29.5,27.7,27.7,12741,29.76□,35.32□,50.10□,35.30◆,13490□,44892□,28191□,20123◆
20201118,28.2,28.6,26,27.5,8348,28.85□,34.57□,49.52□,35.47◆,12834□,42118□,28223◆,20150◆
20201119,28,29.2,27.6,28.3,9305,28.74□,34.07□,48.97□,35.63◆,11569□,39097□,28295◆,20172◆
20201120,28.8,28.8,27.2,28.05,4515,28.46□,33.74□,48.51□,35.79◆,9141□,38059□,28266□,20091□
20201123,29.05,29.6,27.85,28.1,17050,27.93□,33.59□,48.13□,35.96◆,10392◆,33956□,28428◆,20165◆
20201124,28,28.05,26.5,26.5,14200,27.69□,33.20□,47.67□,36.11◆,10684◆,32473□,28594◆,20204◆
20201125,26.95,27.35,24.55,24.6,18725,27.11□,32.55□,47.09□,36.25◆,12759◆,32342□,28829◆,20309◆
20201126,24.65,25.4,24.1,24.4,14469,26.33□,31.80□,46.41□,36.39◆,13792◆,27267□,28993◆,20404◆
20201127,25.55,26.8,24.9,26.8,24891,26.08□,31.11□,45.67□,36.55◆,17867◆,25418□,29312◆,20594◆
20201130,27.55,29.2,27.1,28.25,38110,26.11◆,30.59□,44.98□,36.72◆,22079◆,24771□,29851◆,20888◆
20201201,29.15,29.4,28,28.3,25691,26.47◆,30.25□,44.33□,36.89◆,24377◆,24119□,30207◆,21079◆
20201202,27.5,28,27,27,11514,26.95◆,29.67□,43.70□,37.05◆,22935□,21341□,30326◆,21148◆
20201203,26.75,26.8,25.6,25.65,11242,27.20◆,29.10□,42.94□,37.19◆,22290□,17357□,30264□,21169◆
20201204,25.75,26.7,25.7,26.35,9773,27.11□,28.56□,42.22□,37.33◆,19266□,14823□,30135□,21119□
20201207,27,27.05,25.1,25.4,9255,26.54□,27.93□,41.58□,37.46◆,13495□,14903◆,30022□,21091□
20201208,25.7,27.55,24.65,26.85,21284,26.25□,27.54□,41.06□,37.61◆,12614□,15291◆,29868□,21198◆
20201209,26.95,27.4,26.1,26.4,10117,26.13□,27.26□,40.63□,37.76◆,12334□,15216□,29453□,21238◆
20201210,26.4,26.8,25.3,25.5,7300,26.10□,27.09□,40.28□,37.89◆,11546□,14799□,29225□,21144□
20201211,25.55,27.2,24.85,25.95,14776,26.02□,26.92□,39.85□,38.02◆,12547◆,14705□,28630□,21115□
20201214,25.95,26.9,25.65,25.95,12374,26.13◆,26.68□,39.33□,38.16◆,13170◆,14784◆,28653◆,21128◆
20201215,25.95,26.2,25.2,25.25,5833,25.81□,26.56□,38.77□,38.29◆,10080□,14439□,27203□,21070□
20201216,26,26.8,25.4,25.65,14502,25.66□,26.46□,38.28□,38.43◆,10957◆,14746◆,26852□,21096◆
20201217,26,26.35,25.6,25.65,5869,25.69◆,26.33□,37.86□,38.56◆,10671□,14575□,26323□,21039□
20201218,25.95,26.2,25.6,25.6,4161,25.62□,26.21□,37.36□,38.68◆,8548□,14557□,25566□,20773□
20201221,25.9,28.15,25.8,27.5,31785,25.93◆,26.18□,36.80□,38.81◆,12430◆,15294◆,25939◆,20771□
20201222,28.1,30.25,28.05,30.25,46869,26.93◆,26.37◆,36.39□,38.95◆,20637◆,16927◆,24856□,20991◆
20201223,33.25,33.25,33.25,33.25,7102,28.45◆,26.80◆,36.08□,39.11◆,19157□,16346□,24889◆,21010◆
20201224,33.25,33.25,29.95,30,48391,29.32◆,27.08◆,35.63□,39.22◆,27662◆,18042◆,25586◆,21387◆
20201225,29.5,31.1,28.4,29.2,32963,30.04◆,27.20◆,35.26□,39.32◆,33422◆,18446◆,26044◆,21446◆
20201228,30.95,30.95,29.3,29.5,12449,30.44◆,27.26◆,34.85□,39.40◆,29555□,17163□,26182◆,21472◆
20201229,29.25,29.4,28.25,28.25,10088,30.04□,27.26□,34.39□,39.46◆,22199□,16382□,26298◆,21543◆
20201230,28.25,29.7,28.25,28.6,10032,29.11□,27.34◆,33.97□,39.50◆,22785◆,16308□,26431◆,21450□
20201231,29.6,30.6,29.15,29.45,25730,29.00□,27.53◆,33.56□,39.57◆,18253□,17033◆,26836◆,21548◆
20210104,29.5,29.75,28.3,28.5,9413,28.86□,27.64◆,33.12□,39.65◆,13543□,17015□,26965◆,21606◆
20210105,29.25,29.75,28.7,28.7,12978,28.70□,27.80◆,32.65□,39.73◆,13648◆,17201◆,27132◆,21550□
20210106,28.95,29.1,27.85,27.85,7327,28.62□,27.85◆,32.13□,39.81◆,13096□,16503□,27209◆,21513□
20210107,28.25,28.6,27.85,28,6700,28.50□,27.93◆,31.65□,39.91◆,12430□,16332□,26724□,21492□
20210108,28.05,28.25,27.55,27.55,5423,28.12□,28.03◆,31.19□,39.99◆,8368□,16238□,26337□,21452□
20210111,28,28.35,27.3,27.45,5745,27.91□,28.11◆,30.76□,40.06◆,7635□,15787□,25990□,21435□
20210112,28.05,30.15,27.8,30.15,18427,28.20◆,28.32◆,30.41□,40.14◆,8725◆,16089◆,25839□,21531◆
20210113,30.05,30.1,27.15,27.55,22376,28.14□,28.43◆,30.10□,40.18◆,11734◆,16917◆,25416□,21657◆
20210114,28,28.3,27.3,27.45,7079,28.03□,28.52◆,29.85□,40.22◆,11810◆,16545□,24470□,21458□
20210115,27.75,27.8,27.1,27.2,5775,27.96□,28.60◆,29.67□,40.27◆,11881◆,16541□,23404□,21369□
20210118,29.1,29.55,28.2,28.2,27364,28.11◆,28.73◆,29.56□,40.34◆,16204◆,17701◆,23439◆,21381◆
20210119,28.35,29.65,27.9,28.95,20948,27.87□,28.80◆,29.52□,40.39◆,16709◆,17159□,22136□,21467◆
20210120,30,31.8,29.6,31.8,68305,28.72◆,28.88◆,29.48□,40.45◆,25894◆,18231◆,22544◆,22002◆
20210121,31,32.7,29.8,29.95,55770,29.22◆,28.72□,29.35□,40.47◆,35633◆,20664◆,23118◆,22438◆
20210122,29.85,30.95,29.1,29.2,26073,29.62◆,28.68□,29.18□,40.46□,39692◆,19548□,21619□,22639◆
20210125,32.1,32.1,30.5,30.7,30805,30.12◆,28.75◆,29.02□,40.47◆,40380◆,19440□,21101□,22313□
20210126,30.3,31.3,29.85,30,19335,30.33◆,28.78◆,28.88□,40.44□,40058□,19785◆,20573□,22218□
20210127,29.6,29.9,28.3,28.7,13168,29.71□,28.80◆,28.77□,40.41□,29030□,19939◆,20147□,22259◆
20210128,28.2,28.3,27.3,27.7,8495,29.26□,28.75□,28.59□,40.35□,19575□,19862□,19170□,22291◆
20210129,27.75,28.15,27.5,27.5,8071,28.92□,28.66□,28.43□,40.27□,15975□,18979□,17790□,22292◆
20210201,28.2,29,27.6,27.6,16773,28.30□,28.61□,28.27□,40.22□,13169□,19347◆,17062□,22376◆
20210202,27.6,27.7,27.2,27.5,6787,27.80□,28.55□,28.09□,40.14□,10659□,19037□,17047□,22367□
20210203,27.6,27.75,27.1,27.1,4126,27.48□,28.51□,27.97□,40.03□,8851□,18877□,16891□,22303□
20210204,27.45,28.3,27.2,27.25,7129,27.39□,28.48□,27.89□,39.89□,8577□,18899◆,16816□,22319◆
20210205,27.1,27.4,25.85,26.15,12057,27.12□,28.41□,27.84□,39.70□,9375◆,19231◆,16756□,22344◆
20210217,24.8,24.95,23.55,23.55,13820,26.31□,28.21□,27.75□,39.45□,8784□,19634◆,16709□,22405◆
20210218,23.8,24.35,23.7,24.25,7862,25.66□,27.92□,27.64□,39.16□,8999◆,19106□,16660□,22429◆
20210219,24.95,25.5,24.5,25,9558,25.24□,27.79□,27.59□,38.85□,10085◆,18465□,16607□,22399□
20210222,25,25.35,24.65,24.9,8203,24.77□,27.66□,27.55□,38.53□,10300◆,18521◆,16604□,22414◆
20210223,25.25,25.45,24.8,24.8,5379,24.50□,27.54□,27.49□,38.23□,8965□,18502□,16539□,22417◆
20210224,24.85,25,24.35,24.35,4578,24.66◆,27.35□,27.43□,37.97□,7116□,17362□,16540◆,22403□
20210225,24.45,25.45,24.25,24.75,8956,24.76◆,27.14□,27.37□,37.75□,7335◆,16763□,16405□,22417◆
20210226,25.2,25.5,24.8,24.8,8537,24.72□,26.79□,27.35□,37.51□,7131□,13774□,16311□,22452◆
20210302,23.65,24.05,23.5,23.7,11519,24.48□,26.48□,27.33□,37.21□,7794◆,11562□,16191□,22510◆
20210303,23.55,23.55,22.95,23.1,6737,24.14□,26.17□,27.31□,36.86□,8066◆,10595□,16062□,22527◆
20210304,23,23.05,20.9,21.15,19140,23.50□,25.69□,27.21□,36.44□,10978◆,10012□,15966□,22639◆
20210305,21.15,21.15,19.6,20.2,19233,22.59□,25.20□,27.08□,36.03□,13033◆,10007□,15651□,22751◆
20210308,20.6,20.8,20.3,20.6,5841,21.75□,24.80□,26.95□,35.64□,12494□,9640□,15320□,22764◆
20210309,20.85,20.9,20,20,5631,21.01□,24.41□,26.84□,35.27□,11317□,9497□,15222□,22774◆
20210310,19.8,19.85,19,19,14643,20.19□,23.99□,26.72□,34.83□,12898◆,9826◆,15279◆,22772□
20210311,19.2,19.95,19.15,19.75,8430,19.91□,23.60□,26.61□,34.42□,10756□,9408□,15257□,22696□
20210312,19.75,20.7,19.7,20.55,8845,19.98◆,23.25□,26.53□,34.06□,8678□,9511◆,15250□,22636□
20210315,20.9,21.25,20.6,20.85,5912,20.03◆,22.94□,26.43□,33.75□,8692◆,9601◆,14994□,22431□
20210316,20.8,20.8,20.4,20.4,3447,20.11◆,22.59□,26.33□,33.48□,8256□,9417□,14883□,22168□
20210317,20.5,21.2,20.5,20.8,4835,20.47◆,22.33□,26.26□,33.27□,6294□,9055□,14841□,22033□
20210318,21,21.05,20.55,20.55,2875,20.63◆,22.18□,26.17□,33.01□,5183□,8508□,14643□,21636□
20210319,20.75,20.75,19.8,19.8,4391,20.48□,21.95□,26.06□,32.70□,4292□,8335□,14510□,21582□
20210322,19.55,19.55,19.15,19.35,4286,20.18□,21.67□,25.96□,32.37□,3967□,8071□,14484□,20844□
20210323,19.6,19.95,19.25,19.3,3327,19.96□,21.39□,25.86□,32.07□,3943□,7827□,14298□,20575□
20210324,19.5,19.9,19.35,19.4,3333,19.68□,21.12□,25.75□,31.81□,3643□,7725□,14256□,20289□
20210325,19.45,19.6,19,19.05,3600,19.38□,20.86□,25.65□,31.50□,3788◆,7676□,14246□,19906□
20210326,19.2,19.2,18.55,18.55,6794,19.13□,20.55□,25.50□,31.15□,4268◆,7568□,13830□,19884□
20210329,18.7,18.75,18.5,18.5,4126,18.96□,20.23□,25.30□,30.85□,4236□,7347□,13117□,18987□
20210330,18.7,19,18.55,18.95,4258,18.89□,19.99□,25.06□,30.57□,4422◆,6984□,13070□,18979□
20210331,19.4,19.45,18.9,19.15,3655,18.84□,19.80□,24.88□,30.26□,4487◆,6830□,12324□,18955□
20210401,19.3,19.35,18.8,19,3075,18.83□,19.69□,24.71□,29.99□,4382□,6027□,11826□,18935□
20210406,19.2,19.25,18.6,18.65,3166,18.85◆,19.61□,24.53□,29.69□,3656□,5224□,11672□,18927□
20210407,18.8,18.95,18.6,18.95,3695,18.94◆,19.53□,24.38□,29.38□,3570□,5116□,11565□,18932◆
20210408,19,19.5,19,19.4,4529,19.03◆,19.50□,24.22□,29.10□,3624◆,5061□,11473□,18952◆
20210409,19.65,19.65,18.95,18.95,3925,18.99□,19.50□,24.05□,28.80□,3678◆,4525□,11110□,18973◆
20210412,19,19.15,18.8,18.8,2514,18.95□,19.45□,23.89□,28.50□,3566□,4230□,10995□,18980◆
20210413,18.7,18.9,18.2,18.4,5176,18.90□,19.34□,23.71□,28.18□,3968◆,4046□,10865□,18998◆
20210414,18.45,18.6,17.55,17.75,4971,18.66□,19.19□,23.55□,27.84□,4223◆,3999□,10826□,19017◆
20210415,18,19.5,17.65,19.5,10643,18.68◆,19.14□,23.40□,27.53□,5446◆,4359◆,10891◆,18808□
20210416,20,21.45,20,21.45,34426,19.18◆,19.17◆,23.30□,27.25□,11546◆,5838◆,11375◆,18856◆
20210419,21.5,21.65,19.8,19.9,22167,19.40◆,19.14□,23.18□,26.97□,15477◆,6803◆,11648◆,18819□
20210420,19.9,20.6,19.55,19.9,6830,19.70◆,19.15◆,23.01□,26.71□,15808◆,6925◆,11455□,18647□
20210421,20.6,20.6,19.85,20,6015,20.15◆,19.18◆,22.88□,26.49□,16016◆,7011◆,11182□,18299□
20210422,20.1,20.45,19.25,19.25,5390,20.10□,19.18□,22.74□,26.30□,14966□,7115◆,11154□,17812□
20210423,19.3,20.25,19.3,20.15,5844,19.84□,19.21◆,22.63□,26.15□,9249□,7240◆,11155◆,17280□
20210426,21.15,21.85,20.75,21.45,14247,20.15◆,19.33◆,22.51□,26.04□,7665□,7772◆,10937□,17188□
20210427,21.7,22.25,21.25,21.45,14294,20.46◆,19.48◆,22.39□,25.96□,9158◆,8147◆,10826□,16481□
20210428,21.5,21.75,20.7,21,5456,20.66◆,19.60◆,22.21□,25.85□,9046□,8214◆,9778□,16161□
20210429,21.85,21.85,21.25,21.25,8787,21.06◆,19.72◆,22.06□,25.71□,9726◆,8440◆,8995□,16056□
20210503,22.8,23.35,22.75,23.35,6795,21.70◆,19.93◆,21.97□,25.57□,9916◆,8597◆,8674□,15147□
20210504,25.6,25.6,21.75,22.15,36522,21.84◆,20.09◆,21.82□,25.42□,14371◆,10270◆,8769◆,14935□
20210505,22.4,23.1,22.05,22.45,6957,22.04◆,20.28◆,21.70□,25.29□,12904□,10459◆,8563□,14568□
20210506,22.5,22.8,21.6,21.65,6159,22.17◆,20.41◆,21.58□,25.17□,13044◆,10582◆,8446□,14297□
20210507,22.3,22.3,21.65,21.75,3004,22.27◆,20.53◆,21.48□,25.03□,11888□,10506□,8355□,13763□
20210510,21.85,22.6,21.75,22.05,4879,22.01□,20.68◆,21.39□,24.91□,11504□,10554◆,8302□,13046□
20210511,22.85,24.25,22.25,24.25,26812,22.43◆,20.96◆,21.33□,24.80□,9562□,11769◆,8469◆,12765□
20210512,24.2,25.35,24,25.35,15388,23.01◆,21.30◆,21.30□,24.70□,11249◆,12279◆,8612◆,12830◆
20210513,27.85,27.85,27.85,27.85,2083,24.25◆,21.81◆,21.31◆,24.64□,10433□,12135□,8578□,12734□
20210514,30.6,30.6,28,30.6,89993,26.02◆,22.36◆,21.37◆,24.63□,27831◆,16103◆,9959◆,13387◆
20210517,33.65,33.65,33.65,33.65,1735,28.34◆,22.97◆,21.49◆,24.67◆,27202□,14468□,9787□,13272□
20210518,37,37,33.65,37,99734,30.89◆,23.83◆,21.72◆,24.73◆,41787◆,18346◆,11219◆,13964◆
20210519,37,37,33.3,33.3,15591,32.48◆,24.50◆,21.87◆,24.75◆,41827◆,18784◆,11348◆,14004◆
20210520,30,33.1,30,30,25450,32.91◆,25.00◆,21.95◆,24.77◆,46501◆,19756◆,11613◆,14110◆
20210521,28.9,28.9,27,27,17637,32.19□,25.39◆,21.98◆,24.77□,32030□,20368◆,11770◆,14187◆
20210524,27.2,27.6,24.5,25.1,18656,30.48□,25.63◆,21.99◆,24.74□,35414◆,21009◆,11991◆,14265◆
20210525,25.3,25.45,23.5,25.2,12497,28.12□,25.82◆,22.00◆,24.72□,17966□,20922□,12123◆,14332◆
20210526,25.85,27,25.85,26.85,9978,26.83□,26.09◆,22.04◆,24.71□,16844□,20706□,12140◆,14273□
20210527,27.2,27.2,25.9,26.8,6843,26.19□,26.38◆,22.07◆,24.71◆,13122□,20775◆,12112□,14211□
20210528,27.3,27.3,26.25,26.7,5122,26.13□,26.65◆,22.12◆,24.73◆,10619□,20592□,12006□,14098□
20210531,26.3,26.3,24.2,24.8,7893,26.07□,26.73◆,22.15◆,24.73◆,8467□,20647◆,12025◆,14043□
20210601,25,27,24.1,27,7584,26.43◆,26.97◆,22.25◆,24.73◆,7484□,19200□,11832□,13899□
20210602,28.05,28.5,26,26,14336,26.26□,27.15◆,22.34◆,24.71□,8356◆,19569◆,11751□,13701□
20210603,25.9,26.2,25.05,25.45,7928,25.99□,27.34◆,22.43◆,24.69□,8573◆,19657◆,11785◆,13553□
20210604,25.25,27.3,25.2,25.4,17254,25.73□,27.52◆,22.52◆,24.68□,10999◆,20370◆,11979◆,13601◆
20210607,25.65,26.95,25.15,25.45,14066,25.86◆,27.69◆,22.62◆,24.67□,12234◆,20829◆,11969□,13624◆
20210608,25.45,25.65,24.65,24.65,12433,25.39□,27.71◆,22.70◆,24.66□,13204◆,20110□,12036◆,13646◆
20210609,24.6,24.95,23.7,23.7,11470,24.93□,27.63□,22.76◆,24.65□,12630□,19914□,12080◆,13665◆
20210610,23.7,23.75,22,22.2,11923,24.28□,27.34□,22.78◆,24.61□,13429◆,20406◆,12180◆,13587□
20210611,22.5,22.85,22.3,22.4,6286,23.68□,26.93□,22.81◆,24.57□,11236□,16221□,12227◆,13555□
20210615,22.3,22.4,20.65,20.8,10536,22.75□,26.29□,22.81,24.53□,10530□,16661◆,12322◆,13582◆
20210616,21,22.85,20.95,22.85,13431,22.39□,25.58□,22.85◆,24.51□,10729◆,12346□,12498◆,13571□
20210617,23.15,24.8,23.1,23.6,19771,22.37□,25.10□,22.91◆,24.49□,12390◆,12555◆,12755◆,13632◆
20210618,23.05,23.4,22.45,22.45,7260,22.42◆,24.72□,22.97◆,24.47□,11457□,11645□,12804◆,13644◆
20210621,22.6,22.65,21.25,21.35,6118,22.21□,24.44□,23.00◆,24.43□,11423□,11069□,12851◆,13574□
20210622,21.45,22.15,21.3,21.3,6744,22.31◆,24.25□,23.03◆,24.39□,10665□,10474□,12908◆,13582◆
20210623,21.35,21.5,21.05,21.1,4054,21.96□,24.04□,23.07◆,24.36□,8790□,10052□,12915◆,13581□
20210624,21.3,22.2,21.2,21.6,12480,21.56□,23.78□,23.12◆,24.31□,7331□,10177◆,13010◆,13420□
20210625,21.7,22.55,21.7,22,22989,21.47□,23.54□,23.18◆,24.24□,10477◆,10984◆,13324◆,13221□
20210628,22.9,23.1,22.3,22.75,7474,21.75◆,23.34□,23.24◆,24.15□,10748◆,11102◆,13378◆,13224◆
20210629,22.85,22.85,22,22.1,4933,21.91◆,23.21□,23.29◆,24.08□,10386□,10954□,13399◆,12862□
20210630,22.1,22.35,21.95,22,3183,22.09◆,22.96□,23.34◆,24.02□,10212□,10734□,13401◆,12614□
20210701,22.2,22.25,21.65,21.65,4978,22.10◆,22.74□,23.39◆,23.96□,8712□,10266□,13431◆,12551□
20210702,21.7,21.85,21.1,21.2,4406,21.94□,22.53□,23.43◆,23.90□,4995□,10090□,13443◆,12504□
20210705,21,21.5,20.75,20.85,5950,21.56□,22.30□,23.45◆,23.84□,4690□,9524□,13467◆,12470□
20210706,20.85,21.9,20.5,21.25,12157,21.39□,22.09□,23.49◆,23.77□,6135◆,9429□,13604◆,12357□
20210707,21.65,21.95,21.05,21.1,5103,21.21□,21.91□,23.53◆,23.71□,6519◆,9062□,13647◆,12321□
20210708,21.3,21.45,20.85,21.1,7681,21.10□,21.78□,23.57◆,23.64□,7060◆,8873□,13689◆,12277□
20210709,21.2,21.4,20.9,20.9,2856,21.04□,21.72□,23.62◆,23.58□,6750□,8420□,13654□,12240□
20210712,20.95,21.2,20.8,20.8,1793,21.03□,21.64□,23.65◆,23.52□,5918□,8195□,13506□,12199□
20210713,20.85,20.85,19.6,19.6,5838,20.70□,21.58□,23.61□,23.46□,4654□,7960□,13030□,12202◆
20210714,19.5,19.85,18.8,19.3,5463,20.34□,21.40□,23.60□,23.39□,4726◆,7562□,12751□,12200□
20210715,19.6,19.85,19.35,19.7,2323,20.06□,21.21□,23.60□,23.30□,3655□,6689□,12676□,12066□
20210716,19.65,20.45,19.6,19.8,2271,19.84□,21.07□,23.60□,23.24□,3538□,6440□,12614□,11898□
20210719,19.95,20.15,19.8,20,2197,19.68□,21.01□,23.61◆,23.18□,3619◆,6244□,12561□,11857□
20210720,21.1,22,21.05,22,6322,20.16◆,21.04◆,23.64◆,23.13□,3715◆,6223□,12568◆,11862◆
20210721,22,22,19.8,19.95,10754,20.29◆,20.98□,23.62□,23.06□,4774◆,6558◆,12510□,11724□
20210722,19.8,20.3,19.75,19.9,2006,20.33◆,20.90□,23.59□,22.99□,4710□,6034□,12305□,11566□
20210723,19.95,20.05,19.75,19.9,2221,20.35◆,20.79□,23.57□,22.89□,4700□,4996□,12252□,11015□
20210726,20,20.1,19.75,19.8,1440,20.31□,20.65□,23.55□,22.81□,4549□,4694□,12129□,10562□
20210727,19.75,19.8,19.35,19.4,1639,19.79□,20.51□,23.48□,22.72□,3612□,4529□,12043□,10359□
20210728,19.6,19.6,18.9,19.1,1756,19.62□,20.37□,23.43□,22.63□,1813□,4458□,11464□,10117□
20210729,19.15,19.7,19.1,19.35,2828,19.51□,20.25□,23.38□,22.54□,1977◆,4350□,11395□,9979□
20210730,19.75,19.8,19,19.15,1577,19.36□,20.15□,23.34□,22.46□,1848□,4209□,11319□,9882□
20210802,19.4,19.5,19.3,19.45,1293,19.29□,20.08□,23.30□,22.39□,1819□,3976□,11290□,9822□
20210803,19.5,20.2,19.5,19.8,2256,19.37◆,20.01□,23.26□,22.33□,1942◆,3481□,11246□,9774□
20210804,20.05,20.1,19.6,19.7,1801,19.49◆,19.94□,23.19□,22.26□,1951◆,3316□,10829□,9649□
20210805,19.7,20,19.6,19.8,1265,19.58◆,19.87□,23.09□,22.20□,1639□,2995□,10594□,9603□
20210806,19.85,20.25,19.8,19.85,3205,19.72◆,19.82□,22.96□,22.14□,1964◆,3013◆,10613◆,9595□
20210809,20.05,20.2,19.85,19.9,1900,19.81◆,19.77□,22.78□,22.07□,2086◆,3018◆,9145□,9552□
20210810,20.1,20.1,19.2,19.4,2047,19.73□,19.76□,22.54□,22.02□,2044□,2828□,9150◆,9469□
20210811,19.4,19.4,19.2,19.3,1593,19.65□,19.76,22.25□,21.98□,2002□,2635□,7514□,9367□
20210812,19.5,19.5,19.2,19.3,896,19.55□,19.74□,22.02□,21.94□,1928□,2563□,7269□,9309□
20210813,19.3,19.95,19.1,19.3,2110,19.44□,19.72□,21.84□,21.89□,1709□,2555□,6880□,9246□
20210816,19.05,19.2,17.4,17.45,8541,18.95□,19.59□,21.68□,21.83□,3038◆,2873◆,6729□,9249◆
20210817,17.15,17.15,15.75,15.75,8903,18.22□,19.28□,21.52□,21.76□,4409◆,3002◆,6566□,9279◆
20210818,15,16.3,14.5,16,7497,17.56□,19.08□,21.37□,21.69□,5590◆,2839□,6483□,9303◆
20210819,15.75,16.3,15.4,15.45,2526,16.79□,18.86□,21.18□,21.61□,5916◆,2865◆,6358□,9249□
20210820,15.6,15.95,15.2,15.25,2078,15.98□,18.63□,20.99□,21.53□,5909□,2858□,6279□,9196□
20210823,15.1,15.6,15.1,15.25,2049,15.54□,18.40□,20.80□,21.46□,4611□,2888◆,6228□,9117□
20210824,15.5,15.75,15.2,15.25,3821,15.44□,18.19□,20.64□,21.39□,3594□,2997◆,6160□,9092□
20210825,15.2,16.05,15.1,16,15291,15.44,18.04□,20.45□,21.35□,5153◆,3674◆,6288◆,9060□
20210826,15.85,16.1,15.6,15.7,2772,15.49◆,17.85□,20.28□,21.31□,5202◆,3671□,6096□,8923□
20210827,15.75,15.95,15.7,15.85,1079,15.61◆,17.69□,20.12□,21.27□,5003□,3646□,5982□,8883□
20210830,15.85,16.3,15.75,16,1630,15.76◆,17.52□,19.97□,21.24□,4919□,3663◆,5721□,8850□
20210831,16,16.1,15.85,15.9,622,15.89◆,17.32□,19.81□,21.21□,4279□,3581□,5497□,8733□
20210901,15.9,15.95,15.7,15.75,1013,15.84□,17.12□,19.66□,21.18□,1423□,3542□,5307□,8671□
20210902,15.7,15.9,15.5,15.55,986,15.81□,16.91□,19.52□,21.14□,1066□,3528□,5132□,8606□
20210903,15.7,15.85,15.25,15.35,3954,15.71□,16.69□,19.41□,21.09□,1641◆,3566◆,4999□,8590□
20210906,15.5,16.85,15.5,16.85,9246,15.88◆,16.53□,19.32□,21.06□,3164◆,3933◆,5049◆,8638◆
20210907,17.1,18.5,17.05,18.5,21833,16.40◆,16.49□,19.28□,21.04□,7407◆,4922◆,5237◆,8780◆
20210908,19.8,20.35,19.3,20.35,49885,17.32◆,16.54◆,19.24□,21.04□,17181◆,7337◆,5844◆,9171◆
20210909,19.9,20.35,18.35,18.35,33849,17.88◆,16.49□,19.15□,21.03□,23754◆,8984◆,6079◆,9417◆
20210910,18.3,18.3,16.9,17.3,14011,18.27◆,16.39□,19.06□,21.01□,25765◆,9579◆,6192◆,9498◆
20210913,17.1,17.5,16.55,17.35,6323,18.37◆,16.39□,19.00□,21.00□,25180□,9469□,6195◆,9523◆
20210914,16.9,18.15,16.9,16.95,9229,18.06□,16.45◆,18.92□,20.98□,22660□,9485◆,6236◆,9572◆
20210915,16.8,17.4,16.45,17,25997,17.39□,16.50◆,18.85□,20.96□,17882□,10410◆,6602◆,9759◆
20210916,16.6,16.85,16.45,16.6,4063,17.04□,16.56◆,18.77□,20.94□,11925□,10487◆,6462□,9736□
20210917,16.8,17.2,16.5,16.5,5109,16.88□,16.62◆,18.68□,20.93□,10144□,10638◆,6164□,9744◆
20210922,16.1,16.8,15.85,16,15557,16.61□,16.66◆,18.57□,20.90□,11991◆,11314◆,6299◆,9838◆
20210923,16.2,16.35,15.85,15.85,2121,16.39□,16.69◆,18.46□,20.88□,10570□,11229□,6252□,9825□
20210924,15.75,15.9,15.75,15.8,1844,16.15□,16.68□,18.36□,20.85□,5739□,10556□,6229□,9815□
20210927,15.9,15.9,15.5,15.5,2398,15.93□,16.67□,18.26□,20.82□,5406□,10538□,6186□,9809□
20210928,15.4,15.75,15.4,15.4,1801,15.71□,16.64□,18.16□,20.79□,4744□,10574◆,6143□,9793□
20210929,15.3,15.35,15,15,2156,15.51□,16.59□,18.06□,20.76□,2064□,10600◆,6080□,9773□
20210930,15,16.3,14.9,15.6,26797,15.46□,16.58□,17.97□,20.73□,6999◆,11909◆,6324◆,9964◆
20211001,15.4,15.8,14.85,14.85,4055,15.27□,16.53□,17.86□,20.70□,7442◆,12061◆,6306□,9977◆
20211004,14.8,14.8,13.4,13.4,8102,14.85□,16.43□,17.74□,20.65□,8582◆,12417◆,6313◆,10001◆
20211005,12.55,12.9,12.15,12.6,6135,14.29□,16.29□,17.60□,20.61□,9449◆,12526◆,6368◆,10011◆
20211006,12.7,13.2,12.65,12.85,6086,13.86□,16.09□,17.47□,20.56□,10235◆,12368□,6439◆,9973□
20211007,13,13.15,12.9,12.95,2420,13.33□,15.81□,17.35□,20.48□,5360□,11397□,6382□,9706□
20211008,13.1,13.45,13,13.1,2488,12.98□,15.45□,17.25□,20.43□,5046□,9027□,6333□,9542□
20211012,13.2,13.2,12.6,12.65,1730,12.83□,15.16□,17.13□,20.37□,3772□,7421□,6323□,9500□
20211013,12.65,13,12.25,12.4,19889,12.79□,14.92□,17.01□,20.30□,6523◆,7715◆,6617◆,9615◆
20211014,12.35,12.6,12.3,12.5,2292,12.72□,14.68□,16.89□,20.25□,5764□,7514□,6618◆,9589□
20211015,12.65,12.85,12.55,12.6,1669,12.65□,14.46□,16.73□,20.18□,5614□,7136□,6541□,9555□
