ら 戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20201029,18.45,19,18.15,18.95,130239,19.16◆,17.52◆,16.19◆,13.55◆,168915◆,107072◆,119886◆,67604◆
20201030,19.05,19.4,18.5,18.9,119737,19.22◆,17.70◆,16.32◆,13.62◆,161136□,108611◆,121735◆,68526◆
20201102,19.05,19.7,18.9,19.2,152525,19.10□,17.86◆,16.45◆,13.69◆,134593□,112234◆,124190◆,69706◆
20201103,19.45,19.55,18.9,19.25,96617,19.02□,18.00◆,16.59◆,13.76◆,133794□,111113□,125534◆,70419◆
20201104,19.3,19.95,19.15,19.8,107929,19.22◆,18.17◆,16.73◆,13.84◆,121410□,112679◆,126763◆,71260◆
20201105,19.85,20.3,19.55,19.8,142603,19.39◆,18.33◆,16.85◆,13.92◆,123882◆,116714◆,127835◆,72347◆
20201106,19.9,20.4,19.8,20.35,127662,19.68◆,18.51◆,16.98◆,14.00◆,125467◆,120237◆,128365◆,73346◆
20201109,20.7,22.05,20.65,21.7,250219,20.18◆,18.78◆,17.14◆,14.09◆,145006◆,128692◆,131852◆,75324◆
20201110,21.9,22.2,19.55,19.95,353039,20.32◆,18.93◆,17.27◆,14.17◆,196291◆,137858◆,137101◆,78127◆
20201111,20.05,20.45,19.05,20.2,271800,20.40◆,19.08◆,17.38◆,14.25◆,229065◆,147630◆,138779◆,80251◆
20201112,20.3,20.3,19.2,19.5,155354,20.34□,19.18◆,17.45◆,14.32◆,231615◆,151209◆,138375□,81125◆
20201113,20.25,20.9,19.8,20.1,247504,20.29□,19.31◆,17.53◆,14.40◆,255583◆,156707◆,139439◆,83074◆
20201116,20.4,20.65,20.1,20.5,99688,20.05□,19.44◆,17.62◆,14.48◆,225477□,157192◆,138621□,83849◆
20201117,20.6,21.3,20.4,21.1,165330,20.28◆,19.60◆,17.72◆,14.56◆,187935□,161746◆,137820□,85154◆
20201118,21.45,22.5,21.35,22.5,283879,20.74◆,19.83◆,17.84◆,14.66◆,190351◆,173450◆,140656◆,87420◆
20201119,22.35,22.55,21.7,21.95,199669,21.23◆,20.03◆,17.96◆,14.75◆,199214◆,180907◆,142752◆,88848◆
20201120,21.8,22.7,21.7,22.55,165582,21.72◆,20.23◆,18.06◆,14.85◆,182830□,181254◆,141026□,90036◆
20201123,23,23.45,22.85,23.45,176505,22.31◆,20.41◆,18.18◆,14.95◆,198193◆,175817□,141388◆,91306◆
20201124,23.85,24.15,23.1,23.15,159109,22.72◆,20.59◆,18.29◆,15.05◆,196949□,178742◆,142631◆,92520◆
20201125,23.75,24.4,23.45,23.85,247908,22.99◆,20.84◆,18.42◆,15.15◆,189755□,182645◆,145367◆,94472◆
20201126,24.3,24.9,24,24.65,274296,23.53◆,21.12◆,18.54◆,15.26◆,204680◆,189848◆,146411◆,96625◆
20201127,24.55,25.15,24.2,25.1,181946,24.04◆,21.43◆,18.67◆,15.38◆,207953◆,192958◆,147382◆,97887◆
20201130,25.3,25.45,24.7,24.7,178012,24.29◆,21.71◆,18.79◆,15.49◆,208254◆,194233◆,148953◆,99202◆
20201201,24.8,24.9,23.6,24.3,184873,24.52◆,21.96◆,18.89◆,15.60◆,213407◆,198645◆,149889◆,100605◆
20201202,24.65,25.15,24.2,24.65,137892,24.68◆,22.20◆,18.99◆,15.71◆,191404□,200144◆,150367◆,101618◆
20201203,24.9,25.15,24.5,24.75,111505,24.70◆,22.45◆,19.09◆,15.83◆,158846□,198589□,148734□,102360◆
20201204,24.85,24.9,24.15,24.2,124482,24.52□,22.64◆,19.18◆,15.94◆,147353□,198430□,148683□,103266◆
20201207,24.3,24.95,23.7,24.25,152188,24.43□,22.77◆,19.26◆,16.05◆,142188□,193528□,149622◆,104429◆
20201208,25.5,26.65,25,26.65,390902,24.90◆,23.11◆,19.39◆,16.18◆,183394◆,195421◆,154725◆,107552◆
20201209,27.5,28.9,27.1,28.5,385027,25.67◆,23.52◆,19.57◆,16.32◆,232821◆,201083◆,157127◆,110664◆
20201210,28.7,29.35,28.3,28.9,277418,26.50◆,23.99◆,19.78◆,16.47◆,266004◆,207186◆,156357□,112838◆
20201211,28.25,28.45,26.95,27.15,335768,27.09◆,24.34◆,19.95◆,16.61◆,308261◆,211599◆,159728◆,115418◆
20201214,28,29.6,27.75,29.45,333945,28.13◆,24.79◆,20.17◆,16.76◆,344612◆,223312◆,161584◆,118086◆
20201215,29.7,30.5,28.6,28.65,365509,28.53◆,25.17◆,20.38◆,16.91◆,339534□,233321◆,165757◆,121006◆
20201216,29.4,30.1,28.75,29.65,230451,28.76◆,25.53◆,20.61◆,17.07◆,308618□,230649□,168336◆,122836◆
20201217,29.8,29.95,29.2,29.5,136767,28.88◆,25.90◆,20.84◆,17.23◆,280488□,227504□,169204◆,123901◆
20201218,30,31.35,29.85,30.6,398749,29.57◆,26.31◆,21.08◆,17.39◆,293084◆,239163◆,174651◆,127153◆
20201221,31.1,33.5,30.85,32.55,445824,30.19◆,26.76◆,21.37◆,17.57◆,315460◆,252629◆,178085◆,130832◆
20201222,32.15,33.25,29.4,30.2,433189,30.50◆,27.11◆,21.63◆,17.73◆,328996◆,266333◆,182944◆,134369◆
20201223,30.7,31,29.2,30.7,266259,30.71◆,27.46◆,21.88◆,17.90◆,336158◆,267250◆,184633◆,136336◆
20201224,31.7,31.85,30.8,31,185139,31.01◆,27.77◆,22.14◆,18.06◆,345832◆,262792□,186571◆,137647◆
20201225,33,34,32.45,33.45,384281,31.58◆,28.19◆,22.44◆,18.25◆,342939□,272909◆,191493◆,140638◆
20201228,34.75,36.75,34.6,36.75,210317,32.42◆,28.79◆,22.79◆,18.46◆,295837□,274524◆,193664◆,142219◆
20201229,39,40.4,36.15,38.35,880586,34.05◆,29.50◆,23.15◆,18.69◆,385317◆,309310◆,206356◆,149455◆
20201230,38,38.9,36.7,38.2,373816,35.55◆,30.17◆,23.52◆,18.92◆,406828◆,321106◆,211309◆,152423◆
20201231,38.7,40.7,38.1,40.7,446253,37.49◆,30.97◆,23.92◆,19.17◆,459051◆,337844◆,217715◆,156028◆
20210104,42.35,44.75,42.15,44.75,513467,39.75◆,32.00◆,24.39◆,19.45◆,484888◆,357293◆,225320◆,160211◆
20210105,45,45.5,43.15,45.5,533744,41.50◆,33.06◆,24.87◆,19.74◆,549573◆,376371◆,232864◆,164532◆
20210106,44.75,46.2,42.25,42.55,564032,42.34◆,33.86◆,25.30◆,20.00◆,486263□,385027◆,239435◆,169109◆
20210107,43.3,43.8,38.3,38.45,775617,42.39◆,34.35◆,25.65◆,20.23◆,566623◆,404557◆,251090◆,175498◆
20210108,38.5,40.75,37.2,40.3,548515,42.31□,34.92◆,26.03◆,20.48◆,587075◆,418112◆,258835◆,180001◆
20210111,41.5,42.8,40.6,42.65,408060,41.89□,35.70◆,26.45◆,20.74◆,565994□,421726◆,263344◆,183331◆
20210112,42.75,42.75,38.5,38.55,562709,40.50□,36.15◆,26.79◆,20.97◆,571787◆,433164◆,271223◆,187933◆
20210113,37.9,39.15,37.1,37.45,473453,39.48□,36.59◆,27.12◆,21.19◆,553671□,438562◆,277876◆,191805◆
20210114,37.75,39.5,37.7,38.05,350051,39.40□,37.01◆,27.46◆,21.42◆,468558□,444542◆,282880◆,194608◆
20210115,38,38,34.25,34.25,570841,38.19□,37.25◆,27.73◆,21.62◆,473023◆,466245◆,291552◆,199252◆
20210118,33,34.7,31.25,34,580927,36.46□,37.42◆,27.99◆,21.81◆,507596◆,475354◆,298590◆,204003◆
20210119,35.95,36.3,31.8,32,487999,35.15□,37.39□,28.19◆,21.98◆,492654□,477463◆,301970◆,207952◆
20210120,32.3,32.4,30,30.45,437663,33.75□,37.41◆,28.37◆,22.15◆,485496□,477687◆,307587◆,211495◆
20210121,31.55,33.4,31.15,32.1,430301,32.56□,37.48◆,28.59◆,22.32◆,501546◆,485889◆,311928◆,214919◆
20210122,32.45,35.25,31.5,35,436268,32.71◆,37.68◆,28.86◆,22.52◆,474632□,498445◆,317028◆,218457◆
20210125,35.8,36.8,35.1,35.35,402411,32.98◆,37.77◆,29.13◆,22.72◆,438929□,499352◆,321740◆,221737◆
20210126,35.1,35.6,33.1,33.65,306042,33.31◆,37.62□,29.37◆,22.91◆,402537□,504138◆,324298◆,224244◆
20210127,33.9,34.15,32.05,32.45,243451,33.71◆,37.32□,29.59◆,23.09◆,363695□,472281□,326746◆,226140◆
20210128,31.6,33.6,31.2,33.2,254986,33.93◆,37.07□,29.82◆,23.27◆,328632□,466340□,329196◆,227980◆
20210129,33.45,33.55,30.85,31.2,268556,33.17□,36.60□,30.01◆,23.43◆,295089□,457455□,331296◆,229565◆
20210201,31,32,30.2,31.2,219576,32.34□,35.92□,30.19◆,23.58◆,258522□,442760□,332828◆,230596◆
20210202,31.6,34.3,31.4,34.1,359301,32.43◆,35.35□,30.39◆,23.77◆,269174◆,434038□,334646◆,233249◆
20210203,34.15,35.2,33.15,33.55,396730,32.65◆,34.90□,30.62◆,23.94◆,299830◆,425673□,335374◆,236237◆
20210204,33.55,34.25,33.25,33.95,188496,32.80◆,34.67□,30.85◆,24.11◆,286532□,396317□,333985□,236382◆
20210205,34.25,34.45,33.5,33.7,143471,33.30◆,34.34□,31.09◆,24.27◆,261515□,376065□,333787□,236081□
20210217,35.1,36.9,34.2,36.7,310915,34.40◆,34.05□,31.36◆,24.45◆,279783◆,371207□,334844◆,237142◆
20210218,37,38.9,36.9,37.45,443402,35.07◆,33.99□,31.65◆,24.63◆,296603◆,365242□,340573◆,239597◆
20210219,37.75,38.05,36.25,36.85,218134,35.73◆,33.96□,31.91◆,24.81◆,260884□,352476□,341453◆,239636◆
20210222,39.2,39.65,38.5,39.4,411274,36.82◆,34.03◆,32.19◆,25.02◆,305439◆,355537◆,343576◆,242116◆
20210223,39.4,40.1,38.35,38.35,301848,37.75◆,34.23◆,32.46◆,25.21◆,337115◆,342088□,345279◆,244015◆
